app,date,all_ver_rate,ver_1,ver_1_rate,ver_2,ver_2_rate,ver_3,ver_3_rate
一起学网校Android,2019-04-01,0.02,1.6.1.10009,0.03,1.5.0.10013,0.0,1.3.0.10017,0.0
一起学网校Android,2019-04-02,0.1,1.6.1.10009,0.02,1.5.0.10013,1.11,1.3.0.10017,0.0
一起学网校Android,2019-04-03,0.14,1.6.1.10009,0.09,1.5.0.10013,0.53,1.3.0.10017,0.0
一起学网校Android,2019-04-04,0.27,1.6.1.10009,0.24,1.5.0.10013,0.43,1.3.0.10017,0.0
一起学网校Android,2019-04-05,0.07,1.6.1.10009,0.05,1.5.0.10013,0.1,1.3.0.10017,0.0
一起学网校Android,2019-04-06,0.43,1.6.1.10009,0.39,1.5.0.10013,0.54,1.3.0.10017,0.0
一起学网校Android,2019-04-07,0.13,1.6.1.10009,0.09,1.5.0.10013,0.47,1.3.0.10017,0.0
一起学网校Android,2019-04-08,0.07,1.6.1.10009,0.02,1.5.0.10013,0.13,1.3.0.10017,0.0
一起学网校Android,2019-04-09,0.06,1.6.1.10009,0.03,1.5.0.10013,0.41,1.3.0.10017,0.0
一起学网校Android,2019-04-10,0.08,1.6.1.10009,0.07,1.5.0.10013,0.0,1.3.0.10017,0.0
一起学网校Android,2019-04-11,0.11,1.6.1.10009,0.1,1.5.0.10013,0.31,1.3.0.10017,0.0
一起学网校Android,2019-04-12,0.27,1.6.1.10009,0.26,1.5.0.10013,0.31,1.3.0.10017,0.0
一起学网校Android,2019-04-13,0.46,1.6.1.10009,0.45,1.5.0.10013,0.53,1.3.0.10017,0.0
一起学网校Android,2019-04-14,0.31,1.6.1.10009,0.3,1.5.0.10013,0.2,1.3.0.10017,0.0
一起学网校Android,2019-04-15,0.1,1.6.1.10009,0.07,1.5.0.10013,0.0,1.3.0.10017,0.0
一起学网校Android,2019-04-15,0.1,1.5.0.10013,0.0,1.6.1.10009,0.07,1.3.0.10017,0.0
一起学网校Android,2019-04-16,0.1,1.5.0.10013,0.28,1.6.1.10009,0.06,1.3.0.10017,0.0
一起学网校Android,2019-04-16,0.1,1.5.0.10013,0.28,1.6.1.10009,0.06,1.3.0.10017,0.0
一起学网校Android,2019-04-17,0.17,1.5.0.10013,0.33,1.6.1.10009,0.12,1.3.0.10017,0.0
一起学网校Android,2019-04-17,0.17,1.5.0.10013,0.33,1.6.1.10009,0.12,1.3.0.10017,0.0
一起学网校Android,2019-04-18,0.24,1.5.0.10013,0.35,1.6.1.10009,0.3,1.3.0.10017,0.0
一起学网校Android,2019-04-18,0.24,1.5.0.10013,0.35,1.6.1.10009,0.3,1.7.0.10029,0.23
一起学网校Android,2019-04-19,0.54,1.5.0.10013,0.4,1.6.1.10009,0.57,1.7.0.10029,0.51
一起学网校Android,2019-04-19,0.54,1.5.0.10013,0.4,1.6.1.10009,0.57,1.7.0.10029,0.51
一起学网校Android,2019-04-20,0.56,1.5.0.10013,0.51,1.6.1.10009,0.63,1.7.0.10029,0.55
一起学网校Android,2019-04-20,0.56,1.5.0.10013,0.51,1.7.0.10029,0.55,1.6.1.10009,0.63
一起学网校Android,2019-04-21,0.57,1.5.0.10013,0.43,1.7.0.10029,0.57,1.6.1.10009,0.57
一起学网校Android,2019-04-21,0.57,1.5.0.10013,0.43,1.7.0.10029,0.57,1.6.1.10009,0.57
一起学网校Android,2019-04-22,0.34,1.5.0.10013,0.12,1.7.0.10029,0.36,1.6.1.10009,0.21
一起学网校Android,2019-04-22,0.34,1.5.0.10013,0.12,1.7.0.10029,0.36,1.6.1.10009,0.21
一起学网校Android,2019-04-23,0.43,1.5.0.10013,1.66,1.7.0.10029,0.42,1.6.1.10009,0.08
一起学网校Android,2019-04-23,0.43,1.5.0.10013,1.66,1.7.0.10029,0.42,1.6.1.10009,0.08
一起学网校Android,2019-04-24,0.3,1.5.0.10013,1.2,1.7.0.10029,0.4,1.6.1.10009,0.32
一起学网校Android,2019-04-24,0.3,1.5.0.10013,1.2,1.7.0.10029,0.4,1.6.1.10009,0.32
一起学网校Android,2019-04-25,0.17,1.5.0.10013,0.75,1.7.0.10029,0.33,1.6.1.10009,0.27
一起学网校Android,2019-04-25,0.17,1.5.0.10013,0.75,1.6.1.10009,0.27,1.7.0.10029,0.33
一起学网校Android,2019-04-26,0.38,1.5.0.10013,0.14,1.6.1.10009,0.58,1.7.0.10029,0.74
一起学网校Android,2019-04-26,0.38,1.5.0.10013,0.14,1.6.1.10009,0.58,1.7.1.10007,0.27
一起学网校Android,2019-04-27,0.57,1.5.0.10013,0.67,1.6.1.10009,1.09,1.7.1.10007,0.44
一起学网校Android,2019-04-27,0.57,1.5.0.10013,0.67,1.6.1.10009,1.09,1.7.1.10007,0.44
一起学网校Android,2019-04-28,0.12,1.5.0.10013,0.1,1.6.1.10009,0.17,1.7.1.10007,0.04
一起学网校Android,2019-04-28,0.12,1.5.0.10013,0.1,1.7.1.10007,0.04,1.6.1.10009,0.17
一起学网校Android,2019-04-29,0.14,1.5.0.10013,0.18,1.7.1.10007,0.05,1.6.1.10009,0.16
一起学网校Android,2019-04-29,0.14,1.5.0.10013,0.18,1.7.1.10007,0.05,1.6.1.10009,0.16
一起学网校Android,2019-04-30,0.15,1.5.0.10013,0.0,1.7.1.10007,0.04,1.6.1.10009,0.26
一起学网校Android,2019-04-30,0.15,1.5.0.10013,0.0,1.7.1.10007,0.04,1.6.1.10009,0.26
一起学网校Android,2019-05-01,0.09,1.5.0.10013,0.21,1.7.1.10007,0.05,1.6.1.10009,0.13
一起学网校Android,2019-05-01,0.09,1.5.0.10013,0.21,1.7.1.10007,0.05,1.6.1.10009,0.13
一起学网校Android,2019-05-02,0.1,1.5.0.10013,0.69,1.7.1.10007,0.04,1.6.1.10009,0.1
一起学网校Android,2019-05-02,0.1,1.5.0.10013,0.69,1.7.1.10007,0.04,1.6.1.10009,0.1
一起学网校Android,2019-05-03,0.1,1.5.0.10013,0.38,1.7.1.10007,0.05,1.6.1.10009,0.11
一起学网校Android,2019-05-03,0.1,1.5.0.10013,0.38,1.7.1.10007,0.05,1.6.1.10009,0.11
一起学网校Android,2019-05-04,0.43,1.5.0.10013,0.26,1.7.1.10007,0.33,1.6.1.10009,0.68
一起学网校Android,2019-05-04,0.43,1.5.0.10013,0.26,1.7.1.10007,0.33,1.6.1.10009,0.68
一起学网校Android,2019-05-05,0.09,1.5.0.10013,0.0,1.7.1.10007,0.07,1.6.1.10009,0.21
一起学网校Android,2019-05-05,0.09,1.5.0.10013,0.0,1.7.1.10007,0.07,1.6.1.10009,0.21
一起学网校Android,2019-05-06,0.07,1.5.0.10013,0.14,1.7.1.10007,0.04,1.6.1.10009,0.14
一起学网校Android,2019-05-06,0.07,1.5.0.10013,0.14,1.7.1.10007,0.04,1.6.1.10009,0.14
一起学网校Android,2019-05-07,0.07,1.5.0.10013,0.16,1.7.1.10007,0.02,1.6.1.10009,0.27
一起学网校Android,2019-05-07,0.07,1.5.0.10013,0.16,1.7.1.10007,0.02,1.6.1.10009,0.27
一起学网校Android,2019-05-08,0.08,1.5.0.10013,0.74,1.7.1.10007,0.04,1.6.1.10009,0.28
一起学网校Android,2019-05-08,0.08,1.5.0.10013,0.74,1.7.1.10007,0.04,1.6.1.10009,0.28
一起学网校Android,2019-05-09,0.15,1.5.0.10013,0.42,1.7.1.10007,0.14,1.6.1.10009,0.3
一起学网校Android,2019-05-09,0.15,1.5.0.10013,0.42,1.7.1.10007,0.14,1.6.1.10009,0.3
一起学网校Android,2019-05-10,0.32,1.5.0.10013,0.36,1.7.1.10007,0.26,1.6.1.10009,0.75
一起学网校Android,2019-05-10,0.32,1.5.0.10013,0.36,1.7.1.10007,0.26,1.6.1.10009,0.75
一起学网校Android,2019-05-11,0.45,1.5.0.10013,0.38,1.7.1.10007,0.4,1.6.1.10009,0.85
一起学网校Android,2019-05-11,0.45,1.5.0.10013,0.38,1.7.1.10007,0.4,1.6.1.10009,0.85
一起学网校Android,2019-05-12,0.38,1.5.0.10013,0.69,1.7.1.10007,0.33,1.6.1.10009,0.77
一起学网校Android,2019-05-12,0.38,1.5.0.10013,0.69,1.7.1.10007,0.33,1.6.1.10009,0.77
一起学网校Android,2019-05-13,0.06,1.5.0.10013,0.36,1.7.1.10007,0.05,1.6.1.10009,0.29
一起学网校Android,2019-05-13,0.06,1.5.0.10013,0.36,1.7.1.10007,0.05,1.6.1.10009,0.29
一起学网校Android,2019-05-14,0.09,1.5.0.10013,0.71,1.7.1.10007,0.05,1.6.1.10009,0.06
一起学网校Android,2019-05-14,0.09,1.5.0.10013,0.71,1.7.1.10007,0.05,1.6.1.10009,0.06
一起学网校Android,2019-05-15,0.26,1.5.0.10013,0.43,1.7.1.10007,0.05,1.6.1.10009,0.08
一起学网校Android,2019-05-15,0.26,1.5.0.10013,0.43,1.7.1.10007,0.05,1.6.1.10009,0.08
一起学网校Android,2019-05-16,0.49,1.5.0.10013,0.75,1.7.1.10007,0.09,1.6.1.10009,0.77
一起学网校Android,2019-05-16,0.49,1.5.0.10013,0.75,1.7.1.10007,0.09,1.6.1.10009,0.77
一起学网校Android,2019-05-17,0.39,1.5.0.10013,0.33,1.7.1.10007,0.24,1.6.1.10009,0.63
一起学网校Android,2019-05-17,0.39,1.5.0.10013,0.33,1.7.1.10007,0.24,1.6.1.10009,0.63
一起学网校Android,2019-05-18,0.5,1.5.0.10013,0.76,1.7.1.10007,0.31,1.6.1.10009,0.88
一起学网校Android,2019-05-18,0.5,1.5.0.10013,0.76,1.7.1.10007,0.31,1.8.0.10040,0.3
一起学网校Android,2019-05-19,0.43,1.5.0.10013,0.54,1.7.1.10007,0.28,1.8.0.10040,0.26
一起学网校Android,2019-05-19,0.43,1.5.0.10013,0.54,1.7.1.10007,0.28,1.8.0.10040,0.26
一起学网校Android,2019-05-20,0.11,1.5.0.10013,0.0,1.7.1.10007,0.04,1.8.0.10040,0.01
一起学网校Android,2019-05-20,0.11,1.5.0.10013,0.0,1.8.0.10040,0.01,1.7.1.10007,0.04
一起学网校Android,2019-05-21,0.17,1.5.0.10013,0.61,1.8.0.10040,0.01,1.7.1.10007,0.21
一起学网校Android,2019-05-21,0.17,1.5.0.10013,0.61,1.8.0.10040,0.01,1.7.1.10007,0.21
一起学网校Android,2019-05-22,0.08,1.5.0.10013,0.85,1.8.0.10040,0.04,1.7.1.10007,0.0
一起学网校Android,2019-05-22,0.08,1.5.0.10013,0.85,1.8.0.10040,0.04,1.7.1.10007,0.0
一起学网校Android,2019-05-23,0.1,1.5.0.10013,0.25,1.8.0.10040,0.06,1.7.1.10007,0.0
一起学网校Android,2019-05-23,0.1,1.5.0.10013,0.25,1.8.0.10040,0.06,1.7.1.10007,0.0
一起学网校Android,2019-05-24,0.18,1.5.0.10013,0.34,1.8.0.10040,0.11,1.7.1.10007,0.12
一起学网校Android,2019-05-24,0.18,1.5.0.10013,0.34,1.8.0.10040,0.11,1.7.1.10007,0.12
一起学网校Android,2019-05-25,0.37,1.5.0.10013,0.31,1.8.0.10040,0.3,1.7.1.10007,0.38
一起学网校Android,2019-05-25,0.37,1.5.0.10013,0.31,1.8.0.10040,0.3,1.3.0.10017,0.0
一起学网校Android,2019-05-26,0.28,1.5.0.10013,0.72,1.8.0.10040,0.24,1.3.0.10017,0.0
一起学网校Android,2019-05-26,0.28,1.8.0.10040,0.24,1.5.0.10013,0.72,1.3.0.10017,0.0
一起学网校Android,2019-05-27,0.06,1.8.0.10040,0.04,1.5.0.10013,0.38,1.3.0.10017,0.0
一起学网校Android,2019-05-27,0.06,1.8.0.10040,0.04,1.5.0.10013,0.38,1.3.0.10017,0.0
一起学网校Android,2019-05-28,0.04,1.8.0.10040,0.02,1.5.0.10013,1.38,1.3.0.10017,0.0
一起学网校Android,2019-05-28,0.04,1.8.0.10040,0.02,1.5.0.10013,1.38,1.3.0.10017,0.0
一起学网校Android,2019-05-29,0.06,1.8.0.10040,0.03,1.5.0.10013,0.92,1.3.0.10017,0.0
一起学网校iOS,2019-04-01,0.09,1.5.1,0.25,1.6.2,0.01,1.4.0,0.0
一起学网校iOS,2019-04-02,0.04,1.5.1,0.19,1.6.2,0.0,1.4.0,0.0
一起学网校iOS,2019-04-03,0.05,1.5.1,0.0,1.6.2,0.03,1.4.0,0.95
一起学网校iOS,2019-04-04,0.05,1.5.1,0.13,1.6.2,0.05,1.4.0,0.0
一起学网校iOS,2019-04-05,0.04,1.5.1,0.0,1.6.2,0.04,1.4.0,0.0
一起学网校iOS,2019-04-06,0.06,1.5.1,0.06,1.6.2,0.04,1.4.0,0.29
一起学网校iOS,2019-04-07,0.05,1.5.1,0.18,1.6.2,0.04,1.4.0,0.0
一起学网校iOS,2019-04-08,0.08,1.5.1,0.0,1.6.2,0.09,1.4.0,0.0
一起学网校iOS,2019-04-09,0.05,1.5.1,0.27,1.6.2,0.04,1.4.0,0.0
一起学网校iOS,2019-04-10,0.04,1.5.1,0.0,1.6.2,0.02,1.4.0,0.0
一起学网校iOS,2019-04-11,0.04,1.5.1,0.12,1.6.2,0.03,1.4.0,0.0
一起学网校iOS,2019-04-12,0.06,1.5.1,0.16,1.6.2,0.05,1.4.0,0.32
一起学网校iOS,2019-04-13,0.06,1.5.1,0.2,1.6.2,0.05,1.4.0,0.0
一起学网校iOS,2019-04-14,0.04,1.5.1,0.18,1.6.2,0.04,1.4.0,0.0
一起学网校iOS,2019-04-15,0.02,1.5.1,0.3,1.6.2,0.02,1.4.0,0.0
一起学网校iOS,2019-04-15,0.02,1.5.1,0.3,1.6.2,0.02,1.4.0,0.0
一起学网校iOS,2019-04-16,0.09,1.5.1,0.0,1.6.2,0.14,1.4.0,0.0
一起学网校iOS,2019-04-16,0.09,1.5.1,0.0,1.6.2,0.14,1.4.0,0.0
一起学网校iOS,2019-04-17,0.01,1.5.1,0.0,1.6.2,0.0,1.4.0,0.0
一起学网校iOS,2019-04-17,0.01,1.5.1,0.0,1.6.2,0.0,1.7.0,0.01
一起学网校iOS,2019-04-18,0.01,1.5.1,0.42,1.6.2,0.02,1.7.0,0.0
一起学网校iOS,2019-04-18,0.01,1.5.1,0.42,1.6.2,0.02,1.7.0,0.0
一起学网校iOS,2019-04-19,0.03,1.5.1,0.1,1.6.2,0.04,1.7.0,0.02
一起学网校iOS,2019-04-19,0.03,1.5.1,0.1,1.6.2,0.04,1.7.0,0.02
一起学网校iOS,2019-04-20,0.03,1.5.1,0.24,1.6.2,0.06,1.7.0,0.01
一起学网校iOS,2019-04-20,0.03,1.5.1,0.24,1.7.0,0.01,1.6.2,0.06
一起学网校iOS,2019-04-21,0.03,1.5.1,0.42,1.7.0,0.0,1.6.2,0.09
一起学网校iOS,2019-04-21,0.03,1.5.1,0.42,1.7.0,0.0,1.6.2,0.09
一起学网校iOS,2019-04-22,0.01,1.5.1,0.0,1.7.0,0.01,1.6.2,0.0
一起学网校iOS,2019-04-22,0.01,1.5.1,0.0,1.7.0,0.01,1.6.2,0.0
一起学网校iOS,2019-04-23,0.01,1.5.1,0.0,1.7.0,0.0,1.6.2,0.08
一起学网校iOS,2019-04-23,0.01,1.5.1,0.0,1.7.0,0.0,1.6.2,0.08
一起学网校iOS,2019-04-24,0.0,1.5.1,0.35,1.7.0,0.0,1.6.2,0.0
一起学网校iOS,2019-04-24,0.0,1.5.1,0.35,1.7.0,0.0,1.6.2,0.0
一起学网校iOS,2019-04-25,0.03,1.5.1,0.1,1.7.0,0.0,1.6.2,0.02
一起学网校iOS,2019-04-25,0.03,1.5.1,0.1,1.7.1,0.03,1.7.0,0.0
一起学网校iOS,2019-04-26,0.02,1.5.1,0.23,1.7.1,0.02,1.7.0,0.0
一起学网校iOS,2019-04-26,0.02,1.5.1,0.23,1.7.1,0.02,1.6.2,0.0
一起学网校iOS,2019-04-27,0.02,1.5.1,0.09,1.7.1,0.01,1.6.2,0.03
一起学网校iOS,2019-04-27,0.02,1.5.1,0.09,1.7.1,0.01,1.6.2,0.03
一起学网校iOS,2019-04-28,0.01,1.5.1,0.0,1.7.1,0.01,1.6.2,0.0
一起学网校iOS,2019-04-28,0.01,1.5.1,0.0,1.7.1,0.01,1.6.2,0.0
一起学网校iOS,2019-04-29,0.06,1.5.1,0.58,1.7.1,0.03,1.6.2,0.3
一起学网校iOS,2019-04-29,0.06,1.5.1,0.58,1.7.1,0.03,1.6.2,0.3
一起学网校iOS,2019-04-30,0.05,1.5.1,0.0,1.7.1,0.03,1.6.2,0.32
一起学网校iOS,2019-04-30,0.05,1.5.1,0.0,1.7.1,0.03,1.6.2,0.32
一起学网校iOS,2019-05-01,0.01,1.5.1,0.0,1.7.1,0.01,1.6.2,0.0
一起学网校iOS,2019-05-01,0.01,1.5.1,0.0,1.7.1,0.01,1.6.2,0.0
一起学网校iOS,2019-05-02,0.05,1.5.1,0.0,1.7.1,0.05,1.6.2,0.0
一起学网校iOS,2019-05-02,0.05,1.5.1,0.0,1.7.1,0.05,1.6.2,0.0
一起学网校iOS,2019-05-03,0.01,1.5.1,0.52,1.7.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-03,0.01,1.5.1,0.52,1.7.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-04,0.03,1.5.1,0.0,1.7.1,0.03,1.6.2,0.08
一起学网校iOS,2019-05-04,0.03,1.5.1,0.0,1.7.1,0.03,1.6.2,0.08
一起学网校iOS,2019-05-05,0.03,1.5.1,0.9,1.7.1,0.02,1.6.2,0.0
一起学网校iOS,2019-05-05,0.03,1.5.1,0.9,1.7.1,0.02,1.6.2,0.0
一起学网校iOS,2019-05-06,0.02,1.5.1,0.0,1.7.1,0.01,1.6.2,0.0
一起学网校iOS,2019-05-06,0.02,1.5.1,0.0,1.7.1,0.01,1.6.2,0.0
一起学网校iOS,2019-05-07,0.1,1.5.1,0.0,1.7.1,0.04,1.6.2,0.0
一起学网校iOS,2019-05-07,0.1,1.7.1,0.04,1.5.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-08,0.02,1.7.1,0.01,1.5.1,0.42,1.6.2,0.0
一起学网校iOS,2019-05-08,0.02,1.7.1,0.01,1.5.1,0.42,1.6.2,0.0
一起学网校iOS,2019-05-09,0.01,1.7.1,0.01,1.5.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-09,0.01,1.7.1,0.01,1.5.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-10,0.02,1.7.1,0.01,1.5.1,0.14,1.6.2,0.05
一起学网校iOS,2019-05-10,0.02,1.7.1,0.01,1.5.1,0.14,1.6.2,0.05
一起学网校iOS,2019-05-11,0.03,1.7.1,0.01,1.5.1,0.06,1.6.2,0.11
一起学网校iOS,2019-05-11,0.03,1.7.1,0.01,1.5.1,0.06,1.6.2,0.11
一起学网校iOS,2019-05-12,0.02,1.7.1,0.02,1.5.1,0.19,1.6.2,0.09
一起学网校iOS,2019-05-12,0.02,1.7.1,0.02,1.5.1,0.19,1.6.2,0.09
一起学网校iOS,2019-05-13,0.01,1.7.1,0.0,1.5.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-13,0.01,1.7.1,0.0,1.5.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-14,0.02,1.7.1,0.0,1.5.1,0.0,1.6.2,0.57
一起学网校iOS,2019-05-14,0.02,1.7.1,0.0,1.5.1,0.0,1.6.2,0.57
一起学网校iOS,2019-05-15,0.07,1.7.1,0.08,1.5.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-15,0.07,1.7.1,0.08,1.5.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-16,0.01,1.7.1,0.01,1.5.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-16,0.01,1.7.1,0.01,1.5.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-17,0.03,1.7.1,0.02,1.5.1,0.16,1.6.2,0.05
一起学网校iOS,2019-05-17,0.03,1.7.1,0.02,1.5.1,0.16,1.6.2,0.05
一起学网校iOS,2019-05-18,0.03,1.7.1,0.03,1.5.1,0.06,1.6.2,0.04
一起学网校iOS,2019-05-18,0.03,1.7.1,0.03,1.5.1,0.06,1.6.2,0.04
一起学网校iOS,2019-05-19,0.03,1.7.1,0.02,1.5.1,0.35,1.6.2,0.05
一起学网校iOS,2019-05-19,0.03,1.7.1,0.02,1.5.1,0.35,1.6.2,0.05
一起学网校iOS,2019-05-20,0.02,1.7.1,0.02,1.5.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-20,0.02,1.7.1,0.02,1.5.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-21,0.03,1.7.1,0.02,1.5.1,0.0,1.6.2,0.39
一起学网校iOS,2019-05-21,0.03,1.7.1,0.02,1.5.1,0.0,1.6.2,0.39
一起学网校iOS,2019-05-22,0.02,1.7.1,0.02,1.5.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-22,0.02,1.7.1,0.02,1.5.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-23,0.02,1.7.1,0.02,1.5.1,0.45,1.6.2,0.0
一起学网校iOS,2019-05-23,0.02,1.7.1,0.02,1.5.1,0.45,1.6.2,0.0
一起学网校iOS,2019-05-24,0.01,1.7.1,0.01,1.5.1,0.0,1.6.2,0.06
一起学网校iOS,2019-05-24,0.01,1.7.1,0.01,1.5.1,0.0,1.6.2,0.06
一起学网校iOS,2019-05-25,0.02,1.7.1,0.02,1.5.1,0.13,1.6.2,0.03
一起学网校iOS,2019-05-25,0.02,1.7.1,0.02,1.5.1,0.13,1.6.2,0.03
一起学网校iOS,2019-05-26,0.02,1.7.1,0.02,1.5.1,0.0,1.6.2,0.05
一起学网校iOS,2019-05-26,0.02,1.7.1,0.02,1.5.1,0.0,1.6.2,0.05
一起学网校iOS,2019-05-27,0.02,1.7.1,0.02,1.5.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-27,0.02,1.7.1,0.02,1.5.1,0.0,1.6.2,0.0
一起学网校iOS,2019-05-28,0.02,1.7.1,0.02,1.5.1,0.0,1.6.2,0.2
一起学网校iOS,2019-05-28,0.02,1.7.1,0.02,1.5.1,0.0,1.6.2,0.2
一起学网校iOS,2019-05-29,0.01,1.7.1,0.01,1.5.1,0.0,1.6.2,0.0
中学学生端Android,2019-04-01,0.06,3.6.0.1062,0.05,3.5.1.1002,0.13,3.4.2.1004,0.07
中学学生端Android,2019-04-02,0.06,3.6.0.1062,0.04,3.5.1.1002,0.15,3.4.2.1004,0.07
中学学生端Android,2019-04-03,0.05,3.6.0.1062,0.04,3.5.1.1002,0.1,3.4.2.1004,0.09
中学学生端Android,2019-04-04,0.05,3.6.0.1062,0.04,3.5.1.1002,0.13,3.4.2.1004,0.07
中学学生端Android,2019-04-05,0.05,3.6.0.1062,0.04,3.5.1.1002,0.16,3.4.2.1004,0.06
中学学生端Android,2019-04-06,0.06,3.6.0.1062,0.05,3.5.1.1002,0.14,3.4.2.1004,0.06
中学学生端Android,2019-04-07,0.06,3.6.0.1062,0.05,3.5.1.1002,0.1,3.4.2.1004,0.08
中学学生端Android,2019-04-08,0.06,3.6.0.1062,0.06,3.5.1.1002,0.18,3.4.2.1004,0.09
中学学生端Android,2019-04-09,0.05,3.6.0.1062,0.05,3.5.1.1002,0.16,3.4.2.1004,0.04
中学学生端Android,2019-04-10,0.05,3.6.0.1062,0.05,3.5.1.1002,0.17,3.4.2.1004,0.09
中学学生端Android,2019-04-11,0.04,3.6.0.1062,0.03,3.5.1.1002,0.14,3.4.2.1004,0.02
中学学生端Android,2019-04-12,0.05,3.6.0.1062,0.04,3.5.1.1002,0.1,3.4.2.1004,0.04
中学学生端Android,2019-04-13,0.05,3.6.0.1062,0.05,3.5.1.1002,0.11,3.4.2.1004,0.07
中学学生端Android,2019-04-14,0.05,3.6.0.1062,0.04,3.5.1.1002,0.11,3.4.2.1004,0.05
中学学生端Android,2019-04-15,0.04,3.6.0.1062,0.04,3.5.1.1002,0.1,3.4.2.1004,0.03
中学学生端Android,2019-04-15,0.04,3.6.0.1062,0.04,3.5.1.1002,0.1,3.4.2.1004,0.03
中学学生端Android,2019-04-16,0.03,3.6.0.1062,0.03,3.5.1.1002,0.06,3.4.2.1004,0.04
中学学生端Android,2019-04-16,0.03,3.6.0.1062,0.03,3.5.1.1002,0.06,3.4.2.1004,0.04
中学学生端Android,2019-04-17,0.03,3.6.0.1062,0.03,3.5.1.1002,0.12,3.4.2.1004,0.04
中学学生端Android,2019-04-17,0.03,3.6.0.1062,0.03,3.5.1.1002,0.12,3.4.2.1004,0.04
中学学生端Android,2019-04-18,0.03,3.6.0.1062,0.04,3.5.1.1002,0.08,3.4.2.1004,0.05
中学学生端Android,2019-04-18,0.03,3.6.0.1062,0.04,3.5.1.1002,0.08,3.4.2.1004,0.05
中学学生端Android,2019-04-19,0.04,3.6.0.1062,0.05,3.5.1.1002,0.1,3.4.2.1004,0.08
中学学生端Android,2019-04-19,0.04,3.6.0.1062,0.05,3.5.1.1002,0.1,3.4.2.1004,0.08
中学学生端Android,2019-04-20,0.04,3.6.0.1062,0.04,3.5.1.1002,0.09,3.4.2.1004,0.05
中学学生端Android,2019-04-20,0.04,3.6.0.1062,0.04,3.5.1.1002,0.09,3.4.2.1004,0.05
中学学生端Android,2019-04-21,0.05,3.6.0.1062,0.06,3.5.1.1002,0.07,3.4.2.1004,0.08
中学学生端Android,2019-04-21,0.05,3.6.0.1062,0.06,3.5.1.1002,0.07,3.4.2.1004,0.08
中学学生端Android,2019-04-22,0.05,3.6.0.1062,0.06,3.5.1.1002,0.19,3.4.2.1004,0.09
中学学生端Android,2019-04-22,0.05,3.6.0.1062,0.06,3.5.1.1002,0.19,3.4.2.1004,0.09
中学学生端Android,2019-04-23,0.03,3.6.0.1062,0.06,3.5.1.1002,0.1,3.4.2.1004,0.05
中学学生端Android,2019-04-23,0.03,3.6.0.1062,0.06,3.5.1.1002,0.1,3.4.2.1004,0.05
中学学生端Android,2019-04-24,0.04,3.6.0.1062,0.07,3.5.1.1002,0.08,3.4.2.1004,0.05
中学学生端Android,2019-04-24,0.04,3.6.0.1062,0.07,3.5.1.1002,0.08,3.4.2.1004,0.05
中学学生端Android,2019-04-25,0.09,3.6.0.1062,0.05,3.5.1.1002,0.12,3.4.2.1004,0.06
中学学生端Android,2019-04-25,0.09,3.6.0.1062,0.05,3.5.1.1002,0.12,3.4.2.1004,0.06
中学学生端Android,2019-04-26,0.04,3.6.0.1062,0.07,3.5.1.1002,0.27,3.4.2.1004,0.05
中学学生端Android,2019-04-26,0.04,3.6.0.1062,0.07,3.5.1.1002,0.27,3.4.2.1004,0.05
中学学生端Android,2019-04-27,0.04,3.6.0.1062,0.08,3.5.1.1002,0.11,3.4.2.1004,0.05
中学学生端Android,2019-04-27,0.04,3.6.0.1062,0.08,3.5.1.1002,0.11,3.4.2.1004,0.05
中学学生端Android,2019-04-28,0.03,3.6.0.1062,0.05,3.5.1.1002,0.11,3.4.2.1004,0.16
中学学生端Android,2019-04-28,0.03,3.6.0.1062,0.05,3.5.1.1002,0.11,3.4.2.1004,0.16
中学学生端Android,2019-04-29,0.04,3.6.0.1062,0.06,3.5.1.1002,0.08,3.4.2.1004,0.05
中学学生端Android,2019-04-29,0.04,3.6.0.1062,0.06,3.5.1.1002,0.08,3.4.2.1004,0.05
中学学生端Android,2019-04-30,0.04,3.6.0.1062,0.06,3.5.1.1002,0.12,3.4.2.1004,0.01
中学学生端Android,2019-04-30,0.04,3.6.0.1062,0.06,3.5.1.1002,0.12,3.7.0.1051,0.04
中学学生端Android,2019-05-01,0.04,3.6.0.1062,0.07,3.5.1.1002,0.14,3.7.0.1051,0.03
中学学生端Android,2019-05-01,0.04,3.5.1.1002,0.14,3.6.0.1062,0.07,3.7.0.1051,0.03
